# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MGG_11494	gene-MGG_11494	XM_003718161.1	protein_coding	0	0	0	111	0	0	0	0	0	0	0	54	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	42
MGG_11495	gene-MGG_11495	XM_003718162.1	protein_coding	0	0	0	129	0	0	0	0	0	0	0	65	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	42
MGG_11496	gene-MGG_11496	XM_003718174.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
MGG_11497	gene-MGG_11497	XM_003718180.1	protein_coding	0	0	0	81	0	0	0	0	0	0	0	39	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	33
MGG_11498	gene-MGG_11498	XM_003718187.1	protein_coding	0	0	0	217	0	0	0	0	0	0	0	104	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	67
MGG_11502	gene-MGG_11502	XM_003718220.1	protein_coding	0	0	0	76	0	0	0	0	0	0	0	26	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	34
MGG_11505	gene-MGG_11505	XM_003718260.1	protein_coding	0	0	0	87	0	0	0	0	0	0	0	52	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	28
MGG_11511	gene-MGG_11511	XM_003718279.1	protein_coding	0	0	0	70	0	0	0	0	0	0	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45
MGG_11512	gene-MGG_11512	XM_003718281.1	protein_coding	0	0	0	64	0	0	0	0	0	0	0	41	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	16
MGG_11513	gene-MGG_11513	XM_003718282.1	protein_coding	0	0	0	111	0	0	0	0	0	0	0	63	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	36
MGG_11518	gene-MGG_11518	XM_003718283.1	protein_coding	0	0	0	107	0	0	0	0	0	0	0	52	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	47
MGG_11519	gene-MGG_11519	XM_003718284.1	protein_coding	0	0	0	101	0	0	0	0	0	0	0	29	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	63
MGG_11524	gene-MGG_11524	XM_003718291.1	protein_coding	0	0	0	180	0	0	0	0	0	0	0	75	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	100
MGG_11525	gene-MGG_11525	XM_003718292.1	protein_coding	0	0	0	199	0	0	0	0	0	0	0	96	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	82
MGG_11526	gene-MGG_11526	XM_003718293.1	protein_coding	0	0	0	171	0	0	0	0	0	0	0	70	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	76
MGG_11529	gene-MGG_11529	XM_003718307.1	protein_coding	0	0	0	87	0	0	0	0	0	0	0	40	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	21
MGG_11530	gene-MGG_11530	XM_003718321.1	protein_coding	0	0	0	134	0	0	0	0	0	0	0	38	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	81
MGG_11533	gene-MGG_11533	XM_003718337.1	protein_coding	0	0	0	81	0	0	0	0	0	0	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	54
MGG_11534	gene-MGG_11534	XM_003718338.1	protein_coding	0	0	0	78	0	0	0	0	0	0	0	38	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	31
MGG_11535	gene-MGG_11535	XM_003718342.1	protein_coding	0	0	0	111	0	0	0	0	0	0	0	55	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	34
MGG_11536	gene-MGG_11536	XM_003718343.1	protein_coding	0	0	0	181	0	0	0	0	0	0	0	110	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	42
MGG_11537	gene-MGG_11537	XM_003718344.1	protein_coding	0	0	0	174	0	0	0	0	0	0	0	109	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	51
MGG_11541	gene-MGG_11541	XM_003718366.1	protein_coding	0	0	0	101	0	0	0	0	0	0	0	29	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	49
MGG_11542	gene-MGG_11542	XM_003718367.1	protein_coding	0	0	0	73	0	0	0	0	0	0	0	38	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	25
MGG_11543	gene-MGG_11543	XM_003718369.1	protein_coding	0	0	0	113	0	0	0	0	0	0	0	74	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	29
MGG_11544	gene-MGG_11544	XM_003718372.1	protein_coding	0	0	0	156	0	0	0	0	0	0	0	84	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	67
MGG_11545	gene-MGG_11545	XM_003718380.1	protein_coding	0	0	0	89	0	0	0	0	0	0	0	28	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	48
MGG_11546	gene-MGG_11546	XM_003718382.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	22	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	27
MGG_11547	gene-MGG_11547	XM_003718386.1	protein_coding	0	0	0	49	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	28
MGG_11548	gene-MGG_11548	XM_003718389.1	protein_coding	0	0	0	71	0	0	0	0	0	0	0	40	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	14
MGG_11552	gene-MGG_11552	XM_003718411.1	protein_coding	0	0	0	141	0	0	0	0	0	0	0	71	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	54
MGG_11553	gene-MGG_11553	XM_003718414.1	protein_coding	0	0	0	181	0	0	0	0	0	0	0	107	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	52
MGG_11554	gene-MGG_11554	XM_003718415.1	protein_coding	0	0	0	239	0	0	0	0	0	0	0	136	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	42
MGG_11560	gene-MGG_11560	XM_003718468.1	protein_coding	0	0	0	68	0	0	0	0	0	0	0	18	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	36
MGG_11561	gene-MGG_11561	XM_003718469.1	protein_coding	0	0	0	68	0	0	0	0	0	0	0	27	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	19
MGG_11567	gene-MGG_11567	XM_003718515.1	protein_coding	0	0	0	39	0	0	0	0	0	0	0	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	20
MGG_11568	gene-MGG_11568	XM_003718516.1	protein_coding	0	0	0	45	0	0	0	0	0	0	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	22
MGG_11573	gene-MGG_11573	XM_003718542.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	14
MGG_11574	gene-MGG_11574	XM_003718551.1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13
MGG_11575	gene-MGG_11575	XM_003718552.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
MGG_11577	gene-MGG_11577	XM_003718562.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	12
MGG_11582	gene-MGG_11582	XM_003718601.1	protein_coding	0	0	0	864	0	0	0	0	0	0	0	533	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	203
MGG_11584	gene-MGG_11584	XM_003718623.1	protein_coding	0	0	0	192	0	0	0	0	0	0	0	61	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	67
MGG_11589	gene-MGG_11589	XM_003718669.1	protein_coding	0	0	0	42	0	0	0	0	0	0	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	20
MGG_11590	gene-MGG_11590	XM_003718678.1	protein_coding	0	0	0	72	0	0	0	0	0	0	0	38	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	22
MGG_11596	gene-MGG_11596	XM_003718700.1	protein_coding	0	0	0	97	0	0	0	0	0	0	0	44	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	39
MGG_11597	gene-MGG_11597	XM_003718707.1	protein_coding	0	0	0	66	0	0	0	0	0	0	0	28	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	34
MGG_11599	gene-MGG_11599	XM_003718719.1	protein_coding	0	0	0	151	0	0	0	0	0	0	0	89	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	46
MGG_11604	gene-MGG_11604	XM_003718731.1	protein_coding	0	0	0	227	0	0	0	0	0	0	0	91	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	91
MGG_11605	gene-MGG_11605	XM_003718740.1	protein_coding	0	0	0	156	0	0	0	0	0	0	0	44	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	85
MGG_11606	gene-MGG_11606	XM_003718750.1	protein_coding	0	0	0	185	0	0	0	0	0	0	0	105	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	65
MGG_11608	gene-MGG_11608	XM_003718759.1	protein_coding	0	0	0	150	0	0	0	0	0	0	0	26	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	107
MGG_11610	gene-MGG_11610	XM_003718763.1	protein_coding	0	0	0	150	0	0	0	0	0	0	0	49	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	88
MGG_11611	gene-MGG_11611	XM_003718764.1	protein_coding	0	0	0	193	0	0	0	0	0	0	0	100	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	81
MGG_11612	gene-MGG_11612	XM_003718765.1	protein_coding	0	0	0	171	0	0	0	0	0	0	0	91	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	59
MGG_11613	gene-MGG_11613	XM_003718770.1	protein_coding	0	0	0	181	0	0	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	63
MGG_11615	gene-MGG_11615	XM_003718776.1	protein_coding	0	0	0	167	0	0	0	0	0	0	0	92	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	65
MGG_11617	gene-MGG_11617	XM_003718788.1	protein_coding	0	0	0	199	0	0	0	0	0	0	0	85	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	85
MGG_11620	gene-MGG_11620	XM_003718796.1	protein_coding	0	0	0	156	0	0	0	0	0	0	0	115	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	33
MGG_11627	gene-MGG_11627	XM_003718833.1	protein_coding	0	0	0	239	0	0	0	0	0	0	0	74	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	162
MGG_11632	gene-MGG_11632	XM_003718846.1	protein_coding	0	0	0	253	0	0	0	0	0	0	0	79	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	147
MGG_11633	gene-MGG_11633	XM_003718847.1	protein_coding	0	0	0	216	0	0	0	0	0	0	0	45	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	123
MGG_11634	gene-MGG_11634	XM_003718848.1	protein_coding	0	0	0	165	0	0	0	0	0	0	0	68	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	59
MGG_11636	gene-MGG_11636	XM_003718864.1	protein_coding	0	0	0	285	0	0	0	0	0	0	0	68	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	136
MGG_11638	gene-MGG_11638	XM_003718869.1	protein_coding	0	0	0	188	0	0	0	0	0	0	0	91	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	18
MGG_11643	gene-MGG_11643	XM_003718878.1	protein_coding	0	0	0	127	0	0	0	0	0	0	0	66	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	38
MGG_11644	gene-MGG_11644	XM_003718879.1	protein_coding	0	0	0	114	0	0	0	0	0	0	0	70	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	31
MGG_11649	gene-MGG_11649	XM_003718899.1	protein_coding	0	0	0	112	0	0	0	0	0	0	0	68	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	31
MGG_11650	gene-MGG_11650	XM_003718902.1	protein_coding	0	0	0	108	0	0	0	0	0	0	0	34	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	59
MGG_11651	gene-MGG_11651	XM_003718912.1	protein_coding	0	0	0	120	0	0	0	0	0	0	0	58	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	51
MGG_11652	gene-MGG_11652	XM_003718914.1	protein_coding	0	0	0	120	0	0	0	0	0	0	0	50	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	59
MGG_11654	gene-MGG_11654	XM_003718933.1	protein_coding	0	0	0	63	0	0	0	0	0	0	0	34	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	16
MGG_11657	gene-MGG_11657	XM_003718941.1	protein_coding	0	0	0	58	0	0	0	0	0	0	0	25	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	25
MGG_11658	gene-MGG_11658	XM_003718949.1	protein_coding	0	0	0	113	0	0	0	0	0	0	0	51	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	51
MGG_11663	gene-MGG_11663	XM_003718978.1	protein_coding	0	0	0	140	0	0	0	0	0	0	0	60	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	71
MGG_11667	gene-MGG_11667	XM_003718991.1	protein_coding	0	0	0	127	0	0	0	0	0	0	0	51	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	66
MGG_11674	gene-MGG_11674	XM_003719003.1	protein_coding	0	0	0	167	0	0	0	0	0	0	0	73	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	77
MGG_11676	gene-MGG_11676	XM_003719010.1	protein_coding	0	0	0	214	0	0	0	0	0	0	0	113	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	62
MGG_11680	gene-MGG_11680	XM_003719033.1	protein_coding	0	0	0	49	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
MGG_11681	gene-MGG_11681	XM_003719034.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
MGG_11682	gene-MGG_11682	XM_003719039.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
MGG_11683	gene-MGG_11683	XM_003719040.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MGG_11684	gene-MGG_11684	XM_003719044.1	protein_coding	0	0	0	103	0	0	0	0	0	0	0	49	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	12
MGG_11685	gene-MGG_11685	XM_003719048.1	protein_coding	0	0	0	87	0	0	0	0	0	0	0	21	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	35
MGG_11688	gene-MGG_11688	XM_003719060.1	protein_coding	0	0	0	72	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	66
MGG_11691	gene-MGG_11691	XM_003719065.1	protein_coding	0	0	0	133	0	0	0	0	0	0	0	56	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	73
MGG_11693	gene-MGG_11693	XM_003719067.1	protein_coding	0	0	0	99	0	0	0	0	0	0	0	35	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	58
MGG_11697	gene-MGG_11697	XM_003719082.1	protein_coding	0	0	0	61	0	0	0	0	0	0	0	33	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	25
MGG_11701	gene-MGG_11701	XM_003710055.1	protein_coding	0	0	0	42	0	0	0	0	0	0	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	19
MGG_11702	gene-MGG_11702	XM_003710054.1	protein_coding	0	0	0	44	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	24
MGG_11707	gene-MGG_11707	XM_003710038.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
MGG_11708	gene-MGG_11708	XM_003710037.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6
MGG_11709	gene-MGG_11709	XM_003710035.1	protein_coding	0	0	0	17	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6
MGG_11710	gene-MGG_11710	XM_003710031.1	protein_coding	0	0	0	18	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8
MGG_11712	gene-MGG_11712	XM_003710013.1	protein_coding	0	0	0	26	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	14
MGG_11713	gene-MGG_11713	XM_003710009.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9
MGG_11715	gene-MGG_11715	XM_003710007.1	protein_coding	0	0	0	16	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4
MGG_11716	gene-MGG_11716	XM_003709999.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
MGG_11719	gene-MGG_11719	XM_003709987.1	protein_coding	0	0	0	144	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	130
MGG_11723	gene-MGG_11723	XM_003709953.1	protein_coding	0	0	0	46	0	0	0	0	0	0	0	40	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
MGG_11724	gene-MGG_11724	XM_003709952.1	protein_coding	0	0	0	44	0	0	0	0	0	0	0	33	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8
MGG_11726	gene-MGG_11726	XM_003709938.1	protein_coding	0	0	0	52	0	0	0	0	0	0	0	29	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	11
MGG_11727	gene-MGG_11727	XM_003709937.1	protein_coding	0	0	0	43	0	0	0	0	0	0	0	23	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	9
MGG_11728	gene-MGG_11728	XM_003709912.1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	25	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11
MGG_11730	gene-MGG_11730	XM_003709910.1	protein_coding	0	0	0	51	0	0	0	0	0	0	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29
MGG_11731	gene-MGG_11731	XM_003709886.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8
MGG_11732	gene-MGG_11732	XM_003709885.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11
MGG_11733	gene-MGG_11733	XM_003709883.1	protein_coding	0	0	0	22	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
MGG_11737	gene-MGG_11737	XM_003709870.1	protein_coding	0	0	0	78	0	0	0	0	0	0	0	32	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	36
MGG_11739	gene-MGG_11739	XM_003709862.1	protein_coding	0	0	0	97	0	0	0	0	0	0	0	52	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	36
MGG_11741	gene-MGG_11741	XM_003709860.1	protein_coding	0	0	0	81	0	0	0	0	0	0	0	29	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	36
MGG_11745	gene-MGG_11745	XM_003709855.1	protein_coding	0	0	0	71	0	0	0	0	0	0	0	16	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	35
MGG_11746	gene-MGG_11746	XM_003709854.1	protein_coding	0	0	0	61	0	0	0	0	0	0	0	27	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	28
MGG_11749	gene-MGG_11749	XM_003709841.1	protein_coding	0	0	0	89	0	0	0	0	0	0	0	35	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	50
MGG_11750	gene-MGG_11750	XM_003709831.1	protein_coding	0	0	0	61	0	0	0	0	0	0	0	29	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	25
MGG_11754	gene-MGG_11754	XM_003709819.1	protein_coding	0	0	0	106	0	0	0	0	0	0	0	30	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	63
MGG_11757	gene-MGG_11757	XM_003709812.1	protein_coding	0	0	0	65	0	0	0	0	0	0	0	19	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	15
MGG_11758	gene-MGG_11758	XM_003709806.1	protein_coding	0	0	0	101	0	0	0	0	0	0	0	50	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	40
MGG_11761	gene-MGG_11761	XM_003709800.1	protein_coding	0	0	0	94	0	0	0	0	0	0	0	24	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	61
MGG_11764	gene-MGG_11764	XM_003709778.1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	15
MGG_11764	gene-MGG_11764	XM_003709779.1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	15
MGG_11770	gene-MGG_11770	XM_003709769.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	23	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	33
MGG_11771	gene-MGG_11771	XM_003709766.1	protein_coding	0	0	0	71	0	0	0	0	0	0	0	21	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	38
MGG_11773	gene-MGG_11773	XM_003709734.1	protein_coding	0	0	0	73	0	0	0	0	0	0	0	28	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	37
MGG_11774	gene-MGG_11774	XM_003709730.1	protein_coding	0	0	0	82	0	0	0	0	0	0	0	25	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	43
MGG_11776	gene-MGG_11776	XM_003709715.1	protein_coding	0	0	0	73	0	0	0	0	0	0	0	29	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	37
MGG_11779	gene-MGG_11779	XM_003709704.1	protein_coding	0	0	0	111	0	0	0	0	0	0	0	35	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	29
MGG_11781	gene-MGG_11781	XM_003709700.1	protein_coding	0	0	0	66	0	0	0	0	0	0	0	29	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	22
MGG_11783	gene-MGG_11783	XM_003709699.1	protein_coding	0	0	0	75	0	0	0	0	0	0	0	33	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	20
MGG_11784	gene-MGG_11784	XM_003709693.1	protein_coding	0	0	0	120	0	0	0	0	0	0	0	25	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	63
MGG_11785	gene-MGG_11785	XM_003709692.1	protein_coding	0	0	0	105	0	0	0	0	0	0	0	37	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	63
MGG_11786	gene-MGG_11786	XM_003709675.1	protein_coding	0	0	0	152	0	0	0	0	0	0	0	100	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	28
MGG_11794	gene-MGG_11794	XM_003709613.1	protein_coding	0	0	0	28	0	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12
MGG_11796	gene-MGG_11796	XM_003709601.1	protein_coding	0	0	0	48	0	0	0	0	0	0	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	21
MGG_11797	gene-MGG_11797	XM_003709588.1	protein_coding	0	0	0	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
MGG_11801	gene-MGG_11801	XM_003709567.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7
MGG_11804	gene-MGG_11804	XM_003709560.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13
MGG_11805	gene-MGG_11805	XM_003709559.1	protein_coding	0	0	0	24	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17
MGG_11809	gene-MGG_11809	XM_003709548.1	protein_coding	0	0	0	66	0	0	0	0	0	0	0	24	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	20
MGG_11813	gene-MGG_11813	XM_003709542.1	protein_coding	0	0	0	73	0	0	0	0	0	0	0	27	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	36
MGG_11817	gene-MGG_11817	XM_003709501.1	protein_coding	0	0	0	145	0	0	0	0	0	0	0	70	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	54
MGG_11818	gene-MGG_11818	XM_003709500.1	protein_coding	0	0	0	126	0	0	0	0	0	0	0	57	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	50
MGG_11819	gene-MGG_11819	XM_003709499.1	protein_coding	0	0	0	107	0	0	0	0	0	0	0	57	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	43
MGG_11820	gene-MGG_11820	XM_003709497.1	protein_coding	0	0	0	148	0	0	0	0	0	0	0	54	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	72
MGG_11852	gene-MGG_11852	XM_003711085.1	protein_coding	0	0	0	870	0	0	0	0	0	0	0	139	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	687
MGG_11859	gene-MGG_11859	XM_003709454.1	protein_coding	0	0	0	192	0	0	0	0	0	0	0	152	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	16
MGG_11860	gene-MGG_11860	XM_003709453.1	protein_coding	0	0	0	165	0	0	0	0	0	0	0	105	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	35
MGG_11861	gene-MGG_11861	XM_003709446.1	protein_coding	0	0	0	94	0	0	0	0	0	0	0	58	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	27
MGG_11862	gene-MGG_11862	XM_003709444.1	protein_coding	0	0	0	86	0	0	0	0	0	0	0	23	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	52
MGG_11869	gene-MGG_11869	XM_003709393.1	protein_coding	0	0	0	69	0	0	0	0	0	0	0	35	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	26
MGG_11870	gene-MGG_11870	XM_003709373.1	protein_coding	0	0	0	25	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9
MGG_11871	gene-MGG_11871	XM_003709365.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
MGG_11876	gene-MGG_11876	XM_003709348.1	protein_coding	0	0	0	35	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	15
